id,lon,lat,year,month,day,time,hPa,FT_MED_VEL_v,FT_MED_VEL_q,FT_MED_VEL_c,FT_TOT_DIST_v,FT_TOT_DIST_q,FT_TOT_DIST_c,AT_12h_DIST_v,AT_12h_DIST_q,AT_12h_DIST_c,AT_RAD_DIST_v,AT_RAD_DIST_q,AT_RAD_DIST_c,AT_CIRCLE_DIST_v,AT_CIRCLE_DIST_q,AT_CIRCLE_DIST_c
2,0.96,40.7,1979,1,8,18,1016.93,31.008,0.854,0.0,1355.115,0.202,0.0,293.162,0.579,0.0,1554.441,0.492,2.0,259.569,0.555,0.0
2,1.08,40.761,1979,1,8,19,1016.93,31.008,0.854,0.0,1355.115,0.202,0.0,313.308,0.623,0.0,1710.421,0.549,2.0,279.078,0.601,0.0
2,1.3,40.746,1979,1,8,20,1016.64,31.008,0.854,0.0,1355.115,0.202,0.0,321.903,0.641,0.0,1779.949,0.574,0.0,288.992,0.624,0.0
2,1.624,40.699,1979,1,8,21,1016.35,31.008,0.854,0.0,1355.115,0.202,0.0,319.393,0.636,0.0,1752.835,0.564,0.0,290.526,0.627,0.0
2,1.986,40.693,1979,1,8,22,1015.86,31.008,0.854,0.0,1355.115,0.202,0.0,313.97,0.625,0.0,1687.237,0.541,2.0,287.221,0.62,0.0
2,2.291,40.714,1979,1,8,23,1015.69,31.008,0.854,0.0,1355.115,0.202,0.0,314.69,0.627,0.0,1679.368,0.538,2.0,286.941,0.619,0.0
2,2.486,40.678,1979,1,9,0,1015.56,31.008,0.854,0.0,1355.115,0.202,0.0,327.453,0.653,0.0,1806.437,0.583,0.0,298.593,0.644,0.0
2,2.604,40.584,1979,1,9,1,1015.18,31.008,0.854,0.0,1355.115,0.202,0.0,345.967,0.687,0.0,2053.921,0.663,0.0,321.309,0.688,0.0
2,2.73,40.532,1979,1,9,2,1014.4,31.008,0.854,0.0,1355.115,0.202,0.0,369.613,0.731,0.0,2319.305,0.734,0.0,346.366,0.731,0.0
2,2.925,40.6,1979,1,9,3,1013.54,31.008,0.854,0.0,1355.115,0.202,0.0,389.979,0.765,0.0,2471.826,0.771,0.0,366.035,0.765,0.0
2,3.215,40.805,1979,1,9,4,1012.5,31.008,0.854,0.0,1355.115,0.202,0.0,397.033,0.776,0.0,2460.726,0.768,0.0,376.577,0.78,0.0
2,3.576,41.08,1979,1,9,5,1012.13,31.008,0.854,0.0,1355.115,0.202,0.0,396.764,0.776,0.0,2362.315,0.745,0.0,382.628,0.789,0.0
2,3.946,41.31,1979,1,9,6,1011.65,31.008,0.854,0.0,1355.115,0.202,0.0,399.991,0.781,0.0,2306.657,0.731,0.0,390.28,0.801,0.0
2,4.281,41.456,1979,1,9,7,1010.94,31.008,0.854,0.0,1355.115,0.202,0.0,407.5,0.792,0.0,2338.961,0.739,0.0,399.354,0.815,0.0
2,4.582,41.551,1979,1,9,8,1010.51,31.008,0.854,0.0,1355.115,0.202,0.0,415.936,0.804,0.0,2433.032,0.762,0.0,408.003,0.826,0.0
2,4.87,41.624,1979,1,9,9,1010.39,31.008,0.854,0.0,1355.115,0.202,0.0,425.638,0.817,0.0,2556.799,0.79,0.0,416.717,0.836,0.0
2,5.168,41.661,1979,1,9,10,1009.71,31.008,0.854,0.0,1355.115,0.202,0.0,438.025,0.832,0.0,2686.315,0.817,0.0,426.55,0.847,0.0
2,5.487,41.649,1979,1,9,11,1009.49,31.008,0.854,0.0,1355.115,0.202,0.0,450.227,0.846,0.0,2808.044,0.838,0.0,437.118,0.859,0.0
2,5.837,41.596,1979,1,9,12,1008.73,31.008,0.854,0.0,1355.115,0.202,0.0,460.685,0.857,0.0,2915.155,0.855,0.0,449.096,0.872,0.0
2,6.224,41.533,1979,1,9,13,1008.23,31.008,0.854,0.0,1355.115,0.202,0.0,472.523,0.87,0.0,3009.757,0.87,0.0,464.882,0.887,0.0
2,6.652,41.506,1979,1,9,14,1007.53,31.008,0.854,0.0,1355.115,0.202,0.0,487.159,0.883,0.0,3083.323,0.881,0.0,482.736,0.901,3.0
2,7.113,41.532,1979,1,9,15,1007.07,31.008,0.854,0.0,1355.115,0.202,0.0,500.62,0.894,0.0,3129.413,0.887,0.0,497.715,0.913,3.0
2,7.591,41.6,1979,1,9,16,1006.53,31.008,0.854,0.0,1355.115,0.202,0.0,508.322,0.901,3.0,3154.46,0.89,0.0,505.969,0.919,3.0
2,8.088,41.701,1979,1,9,17,1006.14,31.008,0.854,0.0,1355.115,0.202,0.0,506.361,0.899,0.0,3147.242,0.889,0.0,504.184,0.917,3.0
2,8.589,41.813,1979,1,9,18,1005.48,31.008,0.854,0.0,1355.115,0.202,0.0,496.426,0.891,0.0,3122.699,0.886,0.0,494.345,0.91,3.0
2,9.052,41.91,1979,1,9,19,1005.24,31.008,0.854,0.0,1355.115,0.202,0.0,487.012,0.883,0.0,3132.547,0.887,0.0,484.946,0.903,3.0
2,9.466,41.999,1979,1,9,20,1004.68,31.008,0.854,0.0,1355.115,0.202,0.0,482.384,0.879,0.0,3188.706,0.895,0.0,480.513,0.9,3.0
2,9.86,42.115,1979,1,9,21,1004.44,31.008,0.854,0.0,1355.115,0.202,0.0,478.728,0.875,0.0,3246.079,0.902,3.0,476.532,0.897,0.0
2,10.262,42.273,1979,1,9,22,1003.12,31.008,0.854,0.0,1355.115,0.202,0.0,467.049,0.863,0.0,3262.744,0.903,3.0,464.753,0.887,0.0
2,10.672,42.445,1979,1,9,23,1002.97,31.008,0.854,0.0,1355.115,0.202,0.0,441.945,0.837,0.0,3242.53,0.901,3.0,440.111,0.862,0.0
2,11.107,42.611,1979,1,10,0,1003.23,31.008,0.854,0.0,1355.115,0.202,0.0,403.876,0.787,0.0,3166.856,0.892,0.0,401.452,0.818,0.0
2,11.615,42.762,1979,1,10,1,1002.48,31.008,0.854,0.0,1355.115,0.202,0.0,366.918,0.726,0.0,2980.749,0.866,0.0,356.857,0.749,0.0
2,12.207,42.892,1979,1,10,2,1002.82,31.008,0.854,0.0,1355.115,0.202,0.0,325.563,0.649,0.0,2666.781,0.813,0.0,306.465,0.66,0.0
2,12.826,43.006,1979,1,10,3,1002.5,31.008,0.854,0.0,1355.115,0.202,0.0,276.571,0.537,2.0,2279.672,0.724,0.0,254.532,0.543,2.0
2,13.403,43.106,1979,1,10,4,1001.69,31.008,0.854,0.0,1355.115,0.202,0.0,232.626,0.424,0.0,1894.152,0.613,0.0,206.387,0.42,0.0
2,13.891,43.196,1979,1,10,5,1001.28,31.008,0.854,0.0,1355.115,0.202,0.0,198.984,0.332,0.0,1562.929,0.495,2.0,165.566,0.311,0.0
2,14.278,43.301,1979,1,10,6,1001.07,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,14.62,43.415,1979,1,10,7,1000.94,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,14.985,43.502,1979,1,10,8,1001.29,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.368,43.55,1979,1,10,9,1001.55,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.686,43.578,1979,1,10,10,1003.1,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.854,43.593,1979,1,10,11,1002.47,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.871,43.579,1979,1,10,12,1001.53,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.792,43.538,1979,1,10,13,1000.97,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.696,43.496,1979,1,10,14,1000.86,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.664,43.483,1979,1,10,15,1002.1,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.711,43.5,1979,1,10,16,1002.86,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
2,15.79,43.53,1979,1,10,17,1003.13,31.008,0.854,0.0,1355.115,0.202,0.0,,,,,,,,,
3,16.73,33.81,1979,1,16,5,1013.68,27.322,0.756,0.0,3484.526,0.912,3.0,400.278,0.781,0.0,2136.266,0.685,0.0,362.073,0.758,0.0
3,17.143,34.028,1979,1,16,6,1013.81,27.322,0.756,0.0,3484.526,0.912,3.0,398.782,0.779,0.0,2093.463,0.674,0.0,368.408,0.768,0.0
3,17.403,34.128,1979,1,16,7,1014.12,27.322,0.756,0.0,3484.526,0.912,3.0,414.399,0.802,0.0,2252.842,0.717,0.0,383.751,0.791,0.0
3,17.582,34.101,1979,1,16,8,1014.34,27.322,0.756,0.0,3484.526,0.912,3.0,439.563,0.834,0.0,2467.579,0.77,0.0,403.195,0.82,0.0
3,17.742,33.953,1979,1,16,9,1014.47,27.322,0.756,0.0,3484.526,0.912,3.0,458.909,0.855,0.0,2650.438,0.809,0.0,423.071,0.843,0.0
3,17.95,33.754,1979,1,16,10,1013.03,27.322,0.756,0.0,3484.526,0.912,3.0,468.308,0.865,0.0,2788.497,0.835,0.0,437.993,0.86,0.0
3,18.238,33.575,1979,1,16,11,1011.87,27.322,0.756,0.0,3484.526,0.912,3.0,468.995,0.866,0.0,2876.063,0.849,0.0,443.68,0.866,0.0
3,18.562,33.425,1979,1,16,12,1011.0,27.322,0.756,0.0,3484.526,0.912,3.0,463.775,0.86,0.0,2948.456,0.861,0.0,443.916,0.866,0.0
3,18.891,33.304,1979,1,16,13,1010.68,27.322,0.756,0.0,3484.526,0.912,3.0,459.47,0.856,0.0,3035.031,0.874,0.0,445.523,0.868,0.0
3,19.247,33.232,1979,1,16,14,1009.97,27.322,0.756,0.0,3484.526,0.912,3.0,462.44,0.859,0.0,3108.485,0.884,0.0,452.309,0.875,0.0
3,19.651,33.217,1979,1,16,15,1009.76,27.322,0.756,0.0,3484.526,0.912,3.0,470.551,0.867,0.0,3135.694,0.888,0.0,461.481,0.884,0.0
3,20.108,33.246,1979,1,16,16,1009.85,27.322,0.756,0.0,3484.526,0.912,3.0,473.711,0.87,0.0,3101.255,0.883,0.0,464.308,0.887,0.0
3,20.59,33.303,1979,1,16,17,1009.71,27.322,0.756,0.0,3484.526,0.912,3.0,467.256,0.864,0.0,3028.595,0.873,0.0,457.32,0.88,0.0
3,21.05,33.384,1979,1,16,18,1009.52,27.322,0.756,0.0,3484.526,0.912,3.0,455.1,0.851,0.0,2961.195,0.863,0.0,444.609,0.867,0.0
3,21.485,33.489,1979,1,16,19,1009.8,27.322,0.756,0.0,3484.526,0.912,3.0,438.356,0.832,0.0,2894.723,0.852,0.0,427.537,0.848,0.0
3,21.91,33.618,1979,1,16,20,1009.49,27.322,0.756,0.0,3484.526,0.912,3.0,411.792,0.798,0.0,2791.469,0.835,0.0,390.464,0.802,0.0
3,22.319,33.77,1979,1,16,21,1009.4,27.322,0.756,0.0,3484.526,0.912,3.0,430.869,0.824,0.0,2607.893,0.801,0.0,351.164,0.739,0.0
3,22.688,33.935,1979,1,16,22,1008.45,27.322,0.756,0.0,3484.526,0.912,3.0,503.131,0.896,0.0,2351.615,0.742,0.0,313.962,0.674,0.0
3,23.001,34.096,1979,1,16,23,1008.59,27.322,0.756,0.0,3484.526,0.912,3.0,577.636,0.945,3.0,2129.273,0.683,0.0,281.018,0.606,0.0
3,23.268,34.237,1979,1,17,0,1008.04,27.322,0.756,0.0,3484.526,0.912,3.0,618.331,0.962,3.0,2031.949,0.656,0.0,252.829,0.538,2.0
3,23.542,34.368,1979,1,17,1,1008.05,27.322,0.756,0.0,3484.526,0.912,3.0,620.788,0.962,3.0,2028.992,0.655,0.0,241.919,0.511,2.0
3,23.887,34.541,1979,1,17,2,1007.57,27.322,0.756,0.0,3484.526,0.912,3.0,591.901,0.952,3.0,2063.108,0.665,0.0,267.383,0.573,0.0
3,24.284,34.791,1979,1,17,3,1007.58,27.322,0.756,0.0,3484.526,0.912,3.0,558.095,0.935,3.0,2150.678,0.689,0.0,298.406,0.643,0.0
3,24.643,35.079,1979,1,17,4,1007.77,27.322,0.756,0.0,3484.526,0.912,3.0,529.891,0.917,3.0,2342.914,0.74,0.0,329.08,0.702,0.0
3,24.909,35.352,1979,1,17,5,1007.59,27.322,0.756,0.0,3484.526,0.912,3.0,509.949,0.902,3.0,2634.69,0.806,0.0,354.194,0.745,0.0
3,25.096,35.591,1979,1,17,6,1007.51,27.322,0.756,0.0,3484.526,0.912,3.0,496.221,0.891,0.0,2995.73,0.868,0.0,373.85,0.777,0.0
3,25.229,35.791,1979,1,17,7,1008.02,27.322,0.756,0.0,3484.526,0.912,3.0,491.549,0.887,0.0,3398.803,0.918,3.0,389.337,0.8,0.0
3,25.147,35.912,1979,1,17,8,1008.03,27.322,0.756,0.0,3484.526,0.912,3.0,508.081,0.901,3.0,3607.069,0.935,3.0,384.897,0.793,0.0
3,24.477,35.872,1979,1,17,9,1007.93,27.322,0.756,0.0,3484.526,0.912,3.0,490.096,0.886,0.0,3075.678,0.88,0.0,325.274,0.695,0.0
3,23.272,35.672,1979,1,17,10,1007.09,27.322,0.756,0.0,3484.526,0.912,3.0,422.555,0.813,0.0,1846.953,0.597,0.0,214.708,0.442,0.0
3,22.11,35.432,1979,1,17,11,1008.05,27.322,0.756,0.0,3484.526,0.912,3.0,356.132,0.707,0.0,1029.331,0.281,0.0,149.451,0.266,0.0
3,21.375,35.245,1979,1,17,12,1007.31,27.322,0.756,0.0,3484.526,0.912,3.0,330.777,0.659,0.0,1124.826,0.319,0.0,253.883,0.541,2.0
3,21.06,35.126,1979,1,17,13,1007.31,27.322,0.756,0.0,3484.526,0.912,3.0,346.759,0.689,0.0,1570.432,0.497,2.0,327.579,0.699,0.0
3,21.027,35.058,1979,1,17,14,1007.01,27.322,0.756,0.0,3484.526,0.912,3.0,387.274,0.76,0.0,1960.776,0.634,0.0,377.159,0.781,0.0
3,21.148,35.017,1979,1,17,15,1007.3,27.322,0.756,0.0,3484.526,0.912,3.0,424.161,0.815,0.0,2240.243,0.714,0.0,411.409,0.83,0.0
3,21.339,34.994,1979,1,17,16,1007.36,27.322,0.756,0.0,3484.526,0.912,3.0,453.78,0.85,0.0,2470.106,0.77,0.0,435.081,0.857,0.0
3,21.546,34.992,1979,1,17,17,1007.39,27.322,0.756,0.0,3484.526,0.912,3.0,477.012,0.874,0.0,2697.861,0.819,0.0,450.715,0.874,0.0
3,21.741,35.0,1979,1,17,18,1007.53,27.322,0.756,0.0,3484.526,0.912,3.0,493.651,0.889,0.0,2948.629,0.861,0.0,461.006,0.884,0.0
3,21.967,35.008,1979,1,17,19,1007.66,27.322,0.756,0.0,3484.526,0.912,3.0,500.166,0.894,0.0,3172.069,0.892,0.0,464.503,0.887,0.0
3,22.317,35.014,1979,1,17,20,1007.36,27.322,0.756,0.0,3484.526,0.912,3.0,491.413,0.887,0.0,3263.492,0.904,3.0,457.433,0.88,0.0
3,22.784,35.02,1979,1,17,21,1007.72,27.322,0.756,0.0,3484.526,0.912,3.0,475.085,0.872,0.0,3234.218,0.9,3.0,446.623,0.869,0.0
3,23.26,35.044,1979,1,17,22,1007.87,27.322,0.756,0.0,3484.526,0.912,3.0,466.654,0.863,0.0,3201.668,0.896,0.0,444.282,0.867,0.0
3,23.712,35.122,1979,1,17,23,1008.27,27.322,0.756,0.0,3484.526,0.912,3.0,470.328,0.867,0.0,3183.691,0.894,0.0,452.146,0.875,0.0
3,24.171,35.261,1979,1,18,0,1007.57,27.322,0.756,0.0,3484.526,0.912,3.0,481.6,0.878,0.0,3143.143,0.888,0.0,466.634,0.889,0.0
3,24.649,35.436,1979,1,18,1,1007.41,27.322,0.756,0.0,3484.526,0.912,3.0,492.064,0.888,0.0,3085.337,0.881,0.0,481.129,0.9,3.0
3,25.124,35.641,1979,1,18,2,1007.06,27.322,0.756,0.0,3484.526,0.912,3.0,494.107,0.889,0.0,3026.118,0.872,0.0,487.785,0.905,3.0
3,25.559,35.902,1979,1,18,3,1007.08,27.322,0.756,0.0,3484.526,0.912,3.0,485.548,0.882,0.0,2949.524,0.861,0.0,482.363,0.901,3.0
3,25.911,36.217,1979,1,18,4,1007.32,27.322,0.756,0.0,3484.526,0.912,3.0,470.172,0.867,0.0,2860.526,0.847,0.0,468.023,0.89,0.0
3,26.166,36.535,1979,1,18,5,1007.6,27.322,0.756,0.0,3484.526,0.912,3.0,455.608,0.852,0.0,2810.323,0.838,0.0,453.692,0.877,0.0
3,26.348,36.808,1979,1,18,6,1007.84,27.322,0.756,0.0,3484.526,0.912,3.0,449.269,0.845,0.0,2844.727,0.844,0.0,447.238,0.87,0.0
3,26.492,37.023,1979,1,18,7,1008.22,27.322,0.756,0.0,3484.526,0.912,3.0,453.062,0.849,0.0,2969.987,0.864,0.0,450.332,0.873,0.0
3,26.633,37.198,1979,1,18,8,1008.69,27.322,0.756,0.0,3484.526,0.912,3.0,461.382,0.858,0.0,3151.378,0.89,0.0,457.888,0.881,0.0
3,26.803,37.391,1979,1,18,9,1009.57,27.322,0.756,0.0,3484.526,0.912,3.0,466.849,0.863,0.0,3302.337,0.908,3.0,462.611,0.885,0.0
3,27.013,37.658,1979,1,18,10,1008.69,27.322,0.756,0.0,3484.526,0.912,3.0,469.82,0.867,0.0,3348.165,0.913,3.0,463.685,0.886,0.0
3,27.271,38.015,1979,1,18,11,1008.88,27.322,0.756,0.0,3484.526,0.912,3.0,470.358,0.867,0.0,3262.277,0.903,3.0,461.065,0.884,0.0
3,27.57,38.458,1979,1,18,12,1008.62,27.322,0.756,0.0,3484.526,0.912,3.0,467.589,0.864,0.0,3048.803,0.876,0.0,454.113,0.877,0.0
3,27.854,38.93,1979,1,18,13,1009.06,27.322,0.756,0.0,3484.526,0.912,3.0,470.373,0.867,0.0,2807.641,0.838,0.0,452.104,0.875,0.0
3,28.07,39.354,1979,1,18,14,1008.75,27.322,0.756,0.0,3484.526,0.912,3.0,479.456,0.876,0.0,2667.098,0.813,0.0,459.576,0.883,0.0
3,28.22,39.697,1979,1,18,15,1009.16,27.322,0.756,0.0,3484.526,0.912,3.0,484.924,0.881,0.0,2669.709,0.813,0.0,468.099,0.89,0.0
3,28.336,39.969,1979,1,18,16,1009.16,27.322,0.756,0.0,3484.526,0.912,3.0,487.042,0.883,0.0,2786.137,0.834,0.0,474.311,0.895,0.0
3,28.462,40.197,1979,1,18,17,1009.52,27.322,0.756,0.0,3484.526,0.912,3.0,485.126,0.881,0.0,2952.897,0.861,0.0,475.697,0.896,0.0
3,28.642,40.409,1979,1,18,18,1009.63,27.322,0.756,0.0,3484.526,0.912,3.0,469.973,0.867,0.0,3083.914,0.881,0.0,455.709,0.879,0.0
3,28.877,40.622,1979,1,18,19,1009.71,27.322,0.756,0.0,3484.526,0.912,3.0,479.494,0.876,0.0,3127.742,0.887,0.0,426.081,0.846,0.0
3,29.127,40.832,1979,1,18,20,1009.89,27.322,0.756,0.0,3484.526,0.912,3.0,499.184,0.893,0.0,3105.839,0.884,0.0,395.826,0.81,0.0
3,29.386,41.039,1979,1,18,21,1009.8,27.322,0.756,0.0,3484.526,0.912,3.0,506.127,0.899,0.0,3030.764,0.873,0.0,365.369,0.764,0.0
3,29.727,41.264,1979,1,18,22,1010.08,27.322,0.756,0.0,3484.526,0.912,3.0,488.826,0.885,0.0,2836.951,0.843,0.0,328.242,0.7,0.0
3,30.173,41.511,1979,1,18,23,1010.48,27.322,0.756,0.0,3484.526,0.912,3.0,454.783,0.851,0.0,2509.555,0.779,0.0,282.542,0.609,0.0
3,30.719,41.757,1979,1,19,0,1010.15,27.322,0.756,0.0,3484.526,0.912,3.0,411.973,0.798,0.0,2082.549,0.671,0.0,229.759,0.48,2.0
3,31.389,41.98,1979,1,19,1,1009.96,27.322,0.756,0.0,3484.526,0.912,3.0,359.328,0.712,0.0,1606.082,0.511,2.0,169.005,0.321,0.0
3,32.067,42.169,1979,1,19,2,1010.1,27.322,0.756,0.0,3484.526,0.912,3.0,305.909,0.608,0.0,1289.004,0.387,0.0,150.037,0.267,0.0
3,32.582,42.323,1979,1,19,3,1010.14,27.322,0.756,0.0,3484.526,0.912,3.0,265.32,0.51,2.0,1251.04,0.371,0.0,158.241,0.291,0.0
3,32.97,42.428,1979,1,19,4,1010.41,27.322,0.756,0.0,3484.526,0.912,3.0,236.564,0.435,0.0,1416.478,0.439,0.0,171.485,0.327,0.0
3,33.267,42.499,1979,1,19,5,1010.81,27.322,0.756,0.0,3484.526,0.912,3.0,216.719,0.381,0.0,1698.195,0.545,2.0,185.197,0.364,0.0
3,33.256,42.615,1979,1,19,6,1011.17,27.322,0.756,0.0,3484.526,0.912,3.0,210.508,0.364,0.0,1781.432,0.574,0.0,179.174,0.348,0.0
3,32.823,42.791,1979,1,19,7,1011.57,27.322,0.756,0.0,3484.526,0.912,3.0,177.448,0.273,0.0,1445.071,0.45,2.0,145.195,0.253,0.0
3,32.228,42.937,1979,1,19,8,1011.6,27.322,0.756,0.0,3484.526,0.912,3.0,133.1,0.154,0.0,974.606,0.258,0.0,108.525,0.156,0.0
3,31.771,43.031,1979,1,19,9,1011.82,27.322,0.756,0.0,3484.526,0.912,3.0,101.137,0.08,1.0,689.531,0.143,0.0,88.617,0.109,0.0
3,31.55,43.123,1979,1,19,10,1011.93,27.322,0.756,0.0,3484.526,0.912,3.0,86.878,0.053,1.0,582.049,0.106,0.0,76.99,0.084,1.0
3,31.488,43.223,1979,1,19,11,1011.75,27.322,0.756,0.0,3484.526,0.912,3.0,81.222,0.043,1.0,509.858,0.083,1.0,65.796,0.061,1.0
3,31.475,43.314,1979,1,19,12,1012.02,27.322,0.756,0.0,3484.526,0.912,3.0,77.996,0.038,1.0,444.789,0.063,1.0,55.833,0.043,1.0
3,31.471,43.387,1979,1,19,13,1012.1,27.322,0.756,0.0,3484.526,0.912,3.0,77.306,0.037,1.0,398.134,0.05,1.0,49.047,0.032,1.0
3,31.465,43.444,1979,1,19,14,1012.35,27.322,0.756,0.0,3484.526,0.912,3.0,78.603,0.039,1.0,371.068,0.043,1.0,45.873,0.028,1.0
3,31.47,43.49,1979,1,19,15,1012.59,27.322,0.756,0.0,3484.526,0.912,3.0,80.905,0.043,1.0,362.869,0.041,1.0,46.547,0.028,1.0
3,31.498,43.532,1979,1,19,16,1012.66,27.322,0.756,0.0,3484.526,0.912,3.0,82.302,0.045,1.0,373.964,0.044,1.0,50.951,0.035,1.0
3,31.531,43.578,1979,1,19,17,1013.2,27.322,0.756,0.0,3484.526,0.912,3.0,82.177,0.045,1.0,400.011,0.05,1.0,56.587,0.044,1.0
3,31.549,43.637,1979,1,19,18,1012.73,27.322,0.756,0.0,3484.526,0.912,3.0,80.368,0.042,1.0,428.428,0.058,1.0,61.849,0.053,1.0
3,31.54,43.703,1979,1,19,19,1012.74,27.322,0.756,0.0,3484.526,0.912,3.0,78.039,0.038,1.0,456.715,0.066,1.0,66.123,0.062,1.0
3,31.498,43.756,1979,1,19,20,1012.52,27.322,0.756,0.0,3484.526,0.912,3.0,76.906,0.036,1.0,480.843,0.074,1.0,68.259,0.066,1.0
3,31.428,43.788,1979,1,19,21,1012.67,27.322,0.756,0.0,3484.526,0.912,3.0,76.722,0.036,1.0,490.547,0.077,1.0,67.643,0.065,1.0
3,31.35,43.8,1979,1,19,22,1012.55,27.322,0.756,0.0,3484.526,0.912,3.0,77.696,0.037,1.0,491.778,0.077,1.0,64.83,0.059,1.0
3,31.269,43.793,1979,1,19,23,1012.51,27.322,0.756,0.0,3484.526,0.912,3.0,80.052,0.041,1.0,481.168,0.074,1.0,60.828,0.051,1.0
3,31.188,43.771,1979,1,20,0,1012.3,27.322,0.756,0.0,3484.526,0.912,3.0,82.954,0.046,1.0,460.294,0.067,1.0,57.606,0.046,1.0
3,31.106,43.74,1979,1,20,1,1012.36,27.322,0.756,0.0,3484.526,0.912,3.0,85.11,0.05,1.0,434.787,0.06,1.0,57.155,0.045,1.0
3,31.024,43.705,1979,1,20,2,1011.91,27.322,0.756,0.0,3484.526,0.912,3.0,87.02,0.053,1.0,415.088,0.054,1.0,60.566,0.051,1.0
3,30.947,43.668,1979,1,20,3,1011.78,27.322,0.756,0.0,3484.526,0.912,3.0,88.893,0.056,1.0,410.843,0.053,1.0,66.847,0.064,1.0
3,30.881,43.633,1979,1,20,4,1011.95,27.322,0.756,0.0,3484.526,0.912,3.0,92.498,0.063,1.0,431.767,0.059,1.0,75.933,0.082,1.0
3,30.829,43.599,1979,1,20,5,1012.19,27.322,0.756,0.0,3484.526,0.912,3.0,98.292,0.074,1.0,475.977,0.072,1.0,86.245,0.104,0.0
3,30.787,43.567,1979,1,20,6,1012.2,27.322,0.756,0.0,3484.526,0.912,3.0,101.812,0.081,1.0,537.802,0.092,1.0,93.442,0.12,0.0
3,30.755,43.528,1979,1,20,7,1012.67,27.322,0.756,0.0,3484.526,0.912,3.0,107.294,0.093,1.0,598.927,0.112,0.0,95.282,0.124,0.0
3,30.742,43.478,1979,1,20,8,1012.82,27.322,0.756,0.0,3484.526,0.912,3.0,115.823,0.112,0.0,648.803,0.129,0.0,96.736,0.128,0.0
3,30.758,43.421,1979,1,20,9,1012.81,27.322,0.756,0.0,3484.526,0.912,3.0,122.842,0.129,0.0,684.228,0.142,0.0,99.931,0.135,0.0
3,30.811,43.367,1979,1,20,10,1013.02,27.322,0.756,0.0,3484.526,0.912,3.0,127.413,0.14,0.0,703.626,0.149,0.0,103.595,0.144,0.0
3,30.897,43.317,1979,1,20,11,1013.13,27.322,0.756,0.0,3484.526,0.912,3.0,129.308,0.144,0.0,704.239,0.149,0.0,105.85,0.15,0.0
3,31.001,43.271,1979,1,20,12,1013.65,27.322,0.756,0.0,3484.526,0.912,3.0,128.828,0.143,0.0,694.091,0.145,0.0,105.899,0.15,0.0
3,31.102,43.226,1979,1,20,13,1013.73,27.322,0.756,0.0,3484.526,0.912,3.0,126.811,0.138,0.0,687.036,0.142,0.0,104.541,0.147,0.0
3,31.197,43.175,1979,1,20,14,1014.16,27.322,0.756,0.0,3484.526,0.912,3.0,123.303,0.13,0.0,680.988,0.14,0.0,102.18,0.141,0.0
3,31.281,43.118,1979,1,20,15,1014.46,27.322,0.756,0.0,3484.526,0.912,3.0,119.149,0.12,0.0,682.148,0.141,0.0,99.818,0.135,0.0
3,31.349,43.041,1979,1,20,16,1014.7,27.322,0.756,0.0,3484.526,0.912,3.0,112.572,0.105,0.0,693.487,0.145,0.0,97.057,0.128,0.0
3,31.406,42.947,1979,1,20,17,1015.61,27.322,0.756,0.0,3484.526,0.912,3.0,104.353,0.086,1.0,729.506,0.159,0.0,95.915,0.126,0.0
3,31.485,42.898,1979,1,20,18,1015.6,27.322,0.756,0.0,3484.526,0.912,3.0,105.762,0.089,1.0,767.127,0.173,0.0,99.569,0.134,0.0
3,31.604,42.935,1979,1,20,19,1015.88,27.322,0.756,0.0,3484.526,0.912,3.0,114.229,0.109,0.0,749.547,0.166,0.0,106.969,0.153,0.0
3,31.747,43.008,1979,1,20,20,1016.31,27.322,0.756,0.0,3484.526,0.912,3.0,124.818,0.134,0.0,709.177,0.151,0.0,117.241,0.178,0.0
3,31.892,43.067,1979,1,20,21,1016.43,27.322,0.756,0.0,3484.526,0.912,3.0,145.487,0.186,0.0,696.243,0.146,0.0,136.449,0.229,0.0
3,32.034,43.095,1979,1,20,22,1017.55,27.322,0.756,0.0,3484.526,0.912,3.0,180.529,0.281,0.0,727.368,0.158,0.0,169.416,0.322,0.0
3,32.167,43.095,1979,1,20,23,1017.26,27.322,0.756,0.0,3484.526,0.912,3.0,222.731,0.397,0.0,811.899,0.19,0.0,211.319,0.434,0.0
3,32.281,43.082,1979,1,21,0,1017.59,27.322,0.756,0.0,3484.526,0.912,3.0,,,,,,,,,
3,32.373,43.071,1979,1,21,1,1017.67,27.322,0.756,0.0,3484.526,0.912,3.0,,,,,,,,,
